x_surface,y_surface,z_surface,x_eef,y_eef,z_eef,err_angle
-0.014870769,-0.035289252,0.999266495,-0.032668643,-0.012828342,0.999383907,1.642028264
-0.01381081,-0.034748227,0.999300667,-0.0337757,-0.013157073,0.999342831,1.684962475
-0.014228761,-0.035756111,0.999259247,-0.035200051,-0.015665942,0.999257492,1.664015039
-0.01510891,-0.037230866,0.999192466,-0.03496271,-0.015368734,0.999270439,1.692113917
-0.014646561,-0.0364923,0.999226596,-0.036111327,-0.016030965,0.999219185,1.699152651
-0.013726778,-0.036221235,0.999249517,-0.034709665,-0.014091134,0.999298093,1.747377905
-0.014535018,-0.037305284,0.999198203,-0.034850902,-0.014521885,0.999287011,1.749069141
-0.014135679,-0.037537649,0.99919523,-0.034767831,-0.015001052,0.999282826,1.750725206
-0.013151566,-0.037254125,0.999219278,-0.034320806,-0.014271251,0.999308968,1.790377778
-0.013471859,-0.038547914,0.999165936,-0.03477889,-0.01520544,0.999279352,1.810906238
-0.013141386,-0.038444376,0.999174326,-0.034209716,-0.014037722,0.999316085,1.847439683
-0.013239313,-0.038292986,0.999178847,-0.034945702,-0.014127663,0.999289351,1.861218052
-0.012867188,-0.038215241,0.999186685,-0.034866897,-0.014228749,0.99929067,1.864925543
-0.012694291,-0.038231613,0.99918827,-0.03337402,-0.011262871,0.999379469,1.947308102
-0.012008888,-0.037973257,0.999206594,-0.034850127,-0.014661702,0.999284996,1.870030584
-0.012300574,-0.038777364,0.999172163,-0.03545391,-0.0167191,0.999231451,1.832331815
-0.012187351,-0.038979317,0.999165693,-0.035322676,-0.016178676,0.999244994,1.861197276
-0.012084383,-0.03887802,0.99917089,-0.035451413,-0.015970804,0.999243779,1.874946501
-0.011990145,-0.038843357,0.999173373,-0.035339971,-0.016000127,0.999247258,1.871676811
-0.011645034,-0.038243948,0.999200577,-0.033905656,-0.012735607,0.99934389,1.939900713
-0.011802812,-0.038632598,0.999183775,-0.034137541,-0.01270458,0.999336391,1.960855392
-0.011674925,-0.038512227,0.999189924,-0.033948926,-0.012733042,0.999342454,1.952124535
-0.011784389,-0.03862894,0.999184134,-0.035031616,-0.015451849,0.999266744,1.880938272
-0.012080351,-0.038998203,0.999166255,-0.034347868,-0.01485899,0.999299472,1.881761802
-0.01210904,-0.038785136,0.999174201,-0.034626453,-0.015182451,0.999284995,1.869131359
-0.012245762,-0.037916648,0.999205869,-0.04138032,-0.017843975,0.998984115,2.027262344
-0.012572209,-0.037665279,0.999211322,-0.034751348,-0.014505826,0.999290711,1.837372025
-0.012888458,-0.037736819,0.999204594,-0.034860272,-0.014324459,0.999289533,1.839716563
-0.012978932,-0.037961539,0.99919491,-0.035421677,-0.015960463,0.999244999,1.800772677
-0.012733728,-0.037777722,0.999205032,-0.035212676,-0.01502547,0.999266883,1.832622389
-0.013367888,-0.038179575,0.999181475,-0.039919183,-0.016103127,0.999073145,1.978547802
-0.012964,-0.037751194,0.999203073,-0.033044805,-0.014877914,0.999343129,1.744011279
-0.013158922,-0.038034678,0.999189775,-0.033646905,-0.013038607,0.999348728,1.851883662
-0.01350244,-0.038003521,0.999186377,-0.035713721,-0.016989252,0.999217642,1.751990576
-0.01342125,-0.038213742,0.999179453,-0.034765681,-0.01459045,0.99928898,1.82425862
