x_surface,y_surface,z_surface,x_eef,y_eef,z_eef,err_angle
-0.011602869,-0.009938429,0.999883294,-0.03828588,-0.015540912,0.999145971,1.562779182
-0.012320413,-0.010395033,0.999870067,-0.037888336,-0.015344834,0.999164156,1.492723759
-0.012886016,-0.010297052,0.999863951,-0.038027351,-0.015294228,0.99915965,1.469266014
-0.013021501,-0.010039215,0.999864818,-0.038745419,-0.015437809,0.999129855,1.506611874
-0.013229475,-0.009591108,0.999866487,-0.039523656,-0.015324254,0.99910112,1.542611018
-0.01292239,-0.008862482,0.999877227,-0.038698715,-0.015769098,0.999126491,1.529621559
-0.012598728,-0.008197846,0.999887027,-0.038278639,-0.015364774,0.999148973,1.528208063
-0.01219725,-0.006875889,0.99990197,-0.037953339,-0.015207315,0.999163791,1.551624813
-0.011959271,-0.006015259,0.999910392,-0.038356867,-0.015052118,0.999150732,1.599286785
-0.011892237,-0.004347943,0.999919832,-0.038647452,-0.015084201,0.99913905,1.652440483
-0.011679899,-0.003339927,0.99992621,-0.0390975,-0.01543038,0.999116254,1.717561974
-0.011503835,-0.003034065,0.999929226,-0.038888745,-0.015685228,0.999120433,1.72906898
-0.011345752,-0.002460687,0.999932607,-0.033057398,-0.014523604,0.999347924,1.423524138
-0.011142023,-0.003590567,0.999931479,-0.040508335,-0.015929743,0.99905221,1.825834655
-0.011270595,-0.003839469,0.999929114,-0.037585487,-0.014885466,0.999182543,1.635792326
-0.011029274,-0.005512122,0.999923983,-0.0383992,-0.014930454,0.999150931,1.659080405
-0.011663722,-0.005471725,0.999917005,-0.039076343,-0.015252079,0.999119819,1.668283979
-0.011916601,-0.005706062,0.999912714,-0.039029352,-0.01588647,0.99911177,1.66003802
-0.012245802,-0.005809501,0.999908141,-0.038625307,-0.015839425,0.999128219,1.617668849
-0.012558705,-0.005926439,0.999903573,-0.038152029,-0.015515624,0.999151484,1.566579046
-0.012724263,-0.006099399,0.99990044,-0.037884977,-0.014917512,0.999170754,1.528192714
-0.01284843,-0.0058956,0.999900075,-0.038400266,-0.014679111,0.999154614,1.548732144
-0.012736456,-0.005701686,0.999902632,-0.038608713,-0.01512728,0.999139896,1.578335195
-0.012524514,-0.005683499,0.999905413,-0.039091172,-0.015741225,0.999111652,1.628278692
-0.010589716,-0.002981739,0.999939482,-0.039048728,-0.01613773,0.999106987,1.797087545
-0.011649021,-0.004534167,0.999921868,-0.032613249,-0.014829543,0.999358024,1.338609433
-0.012081996,-0.005462815,0.999912088,-0.040824199,-0.015585584,0.999044781,1.746731085
-0.01081475,-0.005115515,0.999928434,-0.03787448,-0.014784587,0.999173128,1.647039215
-0.010242369,-0.004869839,0.999935687,-0.038504809,-0.014923581,0.999146969,1.719382186
-0.009820062,-0.004905852,0.999939748,-0.038883622,-0.01540581,0.99912498,1.771245654
-0.009563181,-0.004324641,0.99994492,-0.039134027,-0.015654427,0.999111339,1.815089924
-0.009327232,-0.00406399,0.999948242,-0.03421825,-0.015308549,0.999297133,1.565415983
-0.009090653,-0.004576028,0.999948209,-0.039493377,-0.015898526,0.999093344,1.859552897
-0.008851708,-0.00464033,0.999950056,-0.037844312,-0.01457777,0.99917731,1.756650311
-0.008627945,-0.004793047,0.999951291,-0.038427307,-0.014479017,0.999156494,1.795957329
-0.008310743,-0.004794894,0.999953969,-0.039022574,-0.015228568,0.99912228,1.859124169
-0.007937139,-0.005221377,0.999954869,-0.039216026,-0.015525417,0.999110136,1.887592711
-0.007591496,-0.005080694,0.999958277,-0.039029299,-0.016249801,0.999105929,1.912266969
-0.007287523,-0.005045551,0.999960716,-0.038345419,-0.015576396,0.999143135,1.879665397
-0.007016445,-0.004830036,0.999963719,-0.038071476,-0.015101655,0.999160899,1.874772831
-0.006810597,-0.004526268,0.999966564,-0.038253312,-0.014869814,0.999157431,1.897163644
-0.006622879,-0.004158301,0.999969423,-0.038620124,-0.015129892,0.999139416,1.938763917
-0.00674933,-0.004097013,0.99996883,-0.039111233,-0.015423141,0.999115828,1.965184184
-0.006640336,-0.00333073,0.999972406,-0.039299659,-0.015966944,0.999099892,2.007145663
-0.006700905,-0.003904804,0.999969925,-0.033727293,-0.01463294,0.999323945,1.666505128
-0.007074315,-0.003769208,0.999967873,-0.040170487,-0.015636212,0.999070488,2.015244339
-0.007701393,-0.004604171,0.999959744,-0.037361104,-0.015273065,0.999185109,1.806595268
-0.007446011,-0.004216033,0.99996339,-0.038087766,-0.0142745,0.999172438,1.848449073
-0.007686733,-0.004969453,0.999958108,-0.039026151,-0.015080298,0.999124389,1.887442894
-0.008214057,-0.004198548,0.99995745,-0.039673597,-0.01542764,0.999093586,1.914609708
-0.008707199,-0.004525692,0.99995185,-0.035311688,-0.015188165,0.999260929,1.642721868
-0.009207281,-0.004661469,0.999946747,-0.038848181,-0.015420269,0.999126135,1.807398609
-0.009893967,-0.004348813,0.999941597,-0.037877751,-0.015160084,0.999167377,1.719487059
-0.01031944,-0.005077462,0.999933862,-0.038033103,-0.01438911,0.999172876,1.675736477
-0.011225289,-0.003810728,0.999929733,-0.038631613,-0.015056053,0.999140087,1.697978315
-0.011127983,-0.002690197,0.999934463,-0.039319527,-0.015201114,0.999111055,1.767869353
-0.013312887,-0.003435698,0.999905477,-0.039454739,-0.015538103,0.999100541,1.651242183
-0.012136157,-0.001571449,0.999925119,-0.039053946,-0.015913612,0.999110377,1.748226554
-0.014462879,-0.002748073,0.999891631,-0.037852902,-0.01566529,0.999160526,1.531550303
-0.014680633,-0.002399202,0.999889355,-0.037827525,-0.013688631,0.999190522,1.476136451
-0.014744455,-0.001845271,0.999889592,-0.037641918,-0.015562922,0.999170096,1.529945176
-0.015670928,-0.001345964,0.999876298,-0.039191636,-0.01512713,0.999117203,1.56257531
-0.015363459,-0.00047195,0.999881864,-0.039427162,-0.015405592,0.999103682,1.62333688
-0.015896562,-0.000842564,0.999873287,-0.03898879,-0.015872621,0.999113574,1.579305835
-0.015887858,-0.000926838,0.99987335,-0.038151198,-0.015410681,0.99915314,1.522384821
-0.017084653,-0.002302149,0.999851396,-0.037666866,-0.015035122,0.999177238,1.38726702
-0.016813934,-0.002240769,0.999856125,-0.037959967,-0.014628302,0.999172184,1.404744288
-0.016356922,-0.003429318,0.999860336,-0.039128176,-0.01496246,0.99912217,1.463145827
-0.01672311,-0.002550058,0.999856907,-0.039436336,-0.015307201,0.999104832,1.493255289
-0.015282377,-0.003644488,0.999876576,-0.039223794,-0.015481707,0.99911051,1.530924083
-0.015410016,-0.004824992,0.999869617,-0.038847114,-0.016020082,0.999116739,1.488844266
-0.014858829,-0.006281442,0.999869871,-0.029856259,-0.013691913,0.999460422,0.958762621
-0.014360038,-0.007968886,0.999865134,-0.038100657,-0.014433922,0.999169656,1.410370232
-0.013578681,-0.00667351,0.999885535,-0.038782425,-0.01467813,0.999139868,1.515795005
-0.012645386,-0.006280894,0.999900317,-0.03939557,-0.015862327,0.999097781,1.628727296
-0.011101618,-0.005094197,0.999925399,-0.039122095,-0.015825349,0.999109113,1.719864967
-0.010309725,-0.004691322,0.999935848,-0.034813368,-0.015020561,0.999280948,1.524102523
-0.010241505,-0.005384024,0.99993306,-0.038493189,-0.015274222,0.999142118,1.715686958
-0.009358598,-0.005503552,0.999941062,-0.037992915,-0.014744586,0.999169223,1.724579105
-0.00882306,-0.005191014,0.999947602,-0.038330212,-0.014800065,0.99915552,1.778672358
-0.008113612,-0.0055504,0.99995168,-0.038868237,-0.015528741,0.999123675,1.853224899
-0.007595403,-0.005461905,0.999956238,-0.039263416,-0.015689592,0.999105711,1.907437008
-0.007565144,-0.005700011,0.999955138,-0.039195334,-0.015962579,0.99910406,1.905991785
-0.006912229,-0.005421779,0.999961412,-0.03835755,-0.015121843,0.999149653,1.88611607
-0.007369445,-0.005856122,0.999955698,-0.037711841,-0.014998463,0.999176092,1.816317183
-0.007175838,-0.005519811,0.999959019,-0.037825306,-0.014734078,0.999175737,1.834354317
-0.007209571,-0.005278277,0.99996008,-0.038091314,-0.015301917,0.999157096,1.860916208
-0.007518936,-0.005113839,0.999958656,-0.039396248,-0.015274699,0.999106911,1.917685628
-0.007805473,-0.005095245,0.999956556,-0.039236268,-0.015764673,0.999105595,1.902493419
-0.007940938,-0.004945828,0.999956239,-0.038506321,-0.015479103,0.999138459,1.853013595
-0.008632611,-0.005241876,0.999948999,-0.037703459,-0.015090896,0.999175017,1.759260835
-0.008820378,-0.004491737,0.999951011,-0.037914608,-0.014841613,0.999170761,1.769947085
-0.009254299,-0.004013795,0.999949122,-0.038459035,-0.014909072,0.999148949,1.786620493
-0.009605629,-0.003298045,0.999948426,-0.039651335,-0.015142043,0.999098839,1.851139067
-0.009861109,-0.002765656,0.999947553,-0.039373125,-0.015878534,0.999098408,1.85103367
-0.009909222,-0.002256633,0.999948356,-0.038990162,-0.015417307,0.99912065,1.829589955
-0.009905815,-0.00179474,0.999949326,-0.037939837,-0.01579893,0.999155124,1.796142674
-0.00982636,-0.001576658,0.999950477,-0.038012008,-0.015151204,0.999162413,1.793092498
-0.009595593,-0.001664461,0.999952576,-0.038265443,-0.014918764,0.999156237,1.810359934
-0.009199118,-0.001339523,0.99995679,-0.039025539,-0.015178342,0.999122928,1.884605444
-0.008596753,-0.001181525,0.999962349,-0.03916221,-0.015869131,0.999106847,1.943682974
-0.007289136,-0.0009596,0.999972973,-0.038672226,-0.015510812,0.99913156,1.982685297
-0.006613716,-0.001384897,0.99997717,-0.037754661,-0.015180358,0.999171728,1.952125519
-0.005696113,-0.000863323,0.999983404,-0.037872606,-0.014829991,0.999172526,2.01040298
-0.004444344,-0.000960239,0.999989663,-0.038245286,-0.014981083,0.999156077,2.097316823
-0.002766808,-0.000762808,0.999995881,-0.038735663,-0.015359121,0.999131446,2.2247794
-0.001554756,-0.001064734,0.999998225,-0.039060591,-0.015712469,0.999113301,2.30770879
-0.000282745,-0.001488921,0.999998852,-0.038755196,-0.015355569,0.999130743,2.343810892
0.00095016,-0.001788848,0.999997949,-0.038280103,-0.015825945,0.999141718,2.387961511
0.002182,-0.002019447,0.99999558,-0.038055497,-0.014395387,0.999171933,2.41266295
0.002620579,-0.002341977,0.999993824,-0.038119174,-0.014736448,0.999164534,2.440499192
0.00422056,-0.001536627,0.999989913,-0.038304124,-0.015627195,0.999143926,2.567429296
0.00492019,-0.001526381,0.999986731,-0.03883353,-0.015599931,0.999123916,2.634091721
0.005472821,-0.001520683,0.999983868,-0.038787344,-0.015560512,0.999126325,2.661142025
0.005885118,-0.001409979,0.999981689,-0.038744635,-0.015459152,0.999129555,2.681491493
0.005901115,-0.001113993,0.999981968,-0.038266144,-0.015261999,0.999151026,2.657924711
0.006113672,-0.001055916,0.999980754,-0.037897598,-0.014778076,0.999172348,2.642024989
0.006676133,-0.001159344,0.999977042,-0.038203386,-0.015397397,0.999151351,2.698372724
0.006267901,-0.001564507,0.999979133,-0.038825221,-0.014834398,0.999135898,2.693875423
0.006768046,-0.000805099,0.999976772,-0.0392747,-0.015887932,0.999102133,2.776718601
0.006837778,-0.001721499,0.99997514,-0.039008857,-0.015093079,0.999124871,2.736957647
0.006250156,-0.001353476,0.999979552,-0.038513012,-0.015204699,0.999142415,2.685394299
0.006809089,-0.001516641,0.999975668,-0.03789859,-0.015232531,0.999165485,2.680044929
0.007097454,-0.001965963,0.99997288,-0.038512965,-0.015428607,0.999138984,2.725421818
0.007101334,-0.001813037,0.999973142,-0.038783705,-0.015271867,0.99913092,2.740465191
0.007320311,-0.002015673,0.999971175,-0.03906909,-0.015280606,0.999119667,2.765144434
0.007261321,-0.002461618,0.999970606,-0.038807725,-0.01514186,0.999131966,2.738404821
0.007964111,-0.002401913,0.999965401,-0.038327768,-0.015155845,0.99915028,2.751813548
0.008125473,-0.00284017,0.999962954,-0.037861476,-0.015148382,0.999168172,2.728236828
0.007932369,-0.003399341,0.99996276,-0.037933524,-0.014930497,0.999168719,2.710335905
0.008386044,-0.003507271,0.999958686,-0.038516737,-0.015233214,0.999141837,2.770706533
0.008661974,-0.003862213,0.999955026,-0.038759325,-0.015586066,0.999127014,2.799524127
0.00894053,-0.003806529,0.999952788,-0.039091959,-0.015603459,0.999113783,2.834543662
0.009268952,-0.004009689,0.999949003,-0.038517286,-0.015566025,0.999136686,2.817543239
0.009530865,-0.004303521,0.99994532,-0.038222943,-0.015302205,0.999152065,2.808374414
0.009692912,-0.00451605,0.999942825,-0.038091642,-0.015284875,0.999157345,2.807158936
0.009730844,-0.00471511,0.999941538,-0.038512361,-0.015040028,0.999144932,2.82738239
0.009833864,-0.004777456,0.999940234,-0.038759724,-0.015150675,0.999133695,2.847605632
0.00993378,-0.004995289,0.999938182,-0.038902496,-0.01519499,0.999127473,2.859162577
0.010055337,-0.005049804,0.999936693,-0.038567441,-0.015357429,0.999137979,2.848452424
0.010220212,-0.00527593,0.999933854,-0.03825007,-0.015201293,0.999152567,2.835412486
0.010334305,-0.005118668,0.999933498,-0.038563538,-0.014895853,0.999145118,2.857749954
0.010734006,-0.004669244,0.999931487,-0.0383001,-0.01545961,0.999146687,2.877321598
0.011249243,-0.004513663,0.999926538,-0.038502593,-0.015611178,0.999136548,2.921291013
0.011646564,-0.003753022,0.999925133,-0.038670527,-0.015509503,0.999131646,2.961282201
0.011995216,-0.003112573,0.99992321,-0.039088218,-0.0153394,0.999118018,3.010235272
0.012435207,-0.002966273,0.99991828,-0.038742556,-0.015089996,0.999135279,3.014106198
0.012660985,-0.002591956,0.999916487,-0.038334595,-0.014897868,0.999153898,3.006362412
0.013614402,-0.001608748,0.999906026,-0.037797702,-0.014516045,0.999179973,3.037750829
0.014227959,-0.000753517,0.999898494,-0.038266042,-0.014865639,0.999157006,3.115146875
0.01394111,-0.001042007,0.999902275,-0.038602962,-0.016029544,0.999126051,3.131334495
0.013569846,-0.001134486,0.999907282,-0.038574767,-0.015423243,0.999136683,3.098497152
0.015207747,0.000206344,0.999884334,-0.039062149,-0.015789642,0.999112024,3.242426952
0.014390958,0.000124862,0.999896437,-0.038599276,-0.015369953,0.999136557,3.163954883
0.01463028,0.000555505,0.999892817,-0.038434339,-0.015022794,0.999148196,3.169379502
0.014775741,0.001049525,0.999890282,-0.038178663,-0.015343785,0.99915312,3.176812216
0.014765551,0.001533184,0.999889808,-0.038579392,-0.015197422,0.999139965,3.203942477
0.014687853,0.001606273,0.999890837,-0.03872703,-0.015585944,0.999128268,3.215784198
0.014630087,0.001765621,0.999891416,-0.038903377,-0.015880073,0.999116785,3.230305509
0.014625065,0.001623313,0.99989173,-0.039297902,-0.014553646,0.999121547,3.226322894
0.014625706,0.001418924,0.999892032,-0.03865238,-0.015267159,0.999136081,3.199527613
0.014635397,0.001242879,0.999892124,-0.037931557,-0.01515652,0.99916539,3.155702473
0.014416281,0.001036536,0.999895543,-0.037925555,-0.015794638,0.999155734,3.150885308
0.014260623,0.000605687,0.999898129,-0.038142503,-0.014943542,0.999160568,3.132541419
0.013622847,0.001379224,0.999906253,-0.039142565,-0.015091491,0.999119666,3.167824789
0.013600813,0.000734299,0.999907235,-0.038889803,-0.015391776,0.999124955,3.146934027
0.013366289,0.000569879,0.999910505,-0.038531059,-0.015246062,0.999141089,3.109209873
0.013145391,0.000301768,0.99991355,-0.038119558,-0.015229457,0.999157126,3.069777552
0.012775818,0.00013065,0.999918377,-0.038336916,-0.015463701,0.999145212,3.062497325
0.012364107,8.55E-05,0.999923558,-0.038550544,-0.01507685,0.999142905,3.04448949
0.011927488,0.000392033,0.999928788,-0.03870051,-0.015475739,0.999131008,3.040607576
0.011735902,0.000463633,0.999931024,-0.03893204,-0.015602134,0.999120048,3.046213931
0.011383219,0.00049084,0.999935089,-0.038656985,-0.015710054,0.999129037,3.014312925
0.011201018,0.000595763,0.999937089,-0.038373651,-0.015519707,0.999142934,2.987414638
0.010831924,0.000551733,0.999941181,-0.038080537,-0.015143027,0.999159928,2.943880033
0.010681138,0.000488521,0.999942836,-0.038162688,-0.014782522,0.999162192,2.932797095
0.010745987,0.000130157,0.999942252,-0.038281294,-0.01451313,0.999161604,2.932335793
0.010430063,0.000483636,0.999945488,-0.038947897,-0.014653107,0.999133799,2.95978931
0.010601686,0.000222558,0.999943776,-0.039669405,-0.016504278,0.999076547,3.036340566
0.010773767,7.13E-05,0.999941959,-0.040022178,-0.017271774,0.999049504,3.076148173
0.01077135,-0.000237552,0.999941959,-0.039804848,-0.016717443,0.999067616,3.048529017
0.011264275,0.000822976,0.999936217,-0.039721403,-0.015698432,0.999087468,3.071558746
0.011761484,-0.000390792,0.999930755,-0.039718886,-0.016289627,0.999078104,3.087828665
0.012032295,-0.00050865,0.99992748,-0.040077583,-0.016767298,0.999055877,3.12841431
0.012463853,-0.000748056,0.999922043,-0.040095148,-0.016324841,0.9990625,3.141657174
0.012984461,-0.00129395,0.999914861,-0.039858198,-0.01669049,0.99906594,3.154332286
0.013589601,-0.001928935,0.999905797,-0.039603365,-0.016478065,0.9990796,3.160433735
0.014144639,-0.00242264,0.999897025,-0.039407847,-0.01611004,0.999093333,3.16770439
0.014697545,-0.002911054,0.999887748,-0.039702992,-0.01628321,0.99907884,3.210460351
0.015151325,-0.003136546,0.999880293,-0.040245055,-0.016296917,0.999056928,3.263098411
0.015780209,-0.003172368,0.999870452,-0.041354731,-0.016162476,0.999013794,3.357973257
0.016961795,-0.003857971,0.999848695,-0.026460673,-0.013942018,0.999552626,2.554399546
0.01823546,-0.002505804,0.99983058,-0.044163348,-0.016444419,0.998888973,3.664322329
0.017602016,-0.003715232,0.99983817,-0.037853963,-0.0155308,0.999162585,3.249378797
0.017675739,-0.003713929,0.999836874,-0.038181695,-0.015361157,0.999152738,3.26990925
0.018298358,-0.003417831,0.999826729,-0.038577011,-0.014877845,0.999144866,3.324907886
0.017385534,-0.003667177,0.999842135,-0.039007443,-0.015157998,0.999123943,3.298185952
0.017292259,-0.002567398,0.999847181,-0.039091454,-0.015144589,0.999120863,3.310667514
0.017330064,-0.003423756,0.999843961,-0.038734056,-0.015345774,0.999131713,3.284766337
0.017073206,-0.003532967,0.999848,-0.037886505,-0.015359683,0.999163997,3.221705465
0.016331659,-0.004076675,0.999858319,-0.037558518,-0.015624336,0.999172276,3.158416406
0.016069746,-0.003715712,0.999863969,-0.038063661,-0.014912298,0.999164041,3.167921946
0.017025954,-0.002194692,0.999852639,-0.038592608,-0.014925023,0.99914356,3.269813685
0.014939152,-0.00351024,0.999882243,-0.039495949,-0.015423986,0.999100681,3.193453409
0.014745659,-0.002932029,0.999886978,-0.038906754,-0.015508431,0.999122492,3.158084356
0.015161718,-0.002280923,0.999882453,-0.038126255,-0.015720544,0.999149265,3.149459807
0.013975936,-0.002918896,0.999898071,-0.038071183,-0.014864407,0.999164468,3.060267348
0.013582708,-0.002976548,0.99990332,-0.038305505,-0.014722763,0.999157609,3.048859322
0.012971807,-0.003065992,0.999911162,-0.038809719,-0.014992483,0.999134141,3.045224206
0.013114579,-0.002381618,0.999911164,-0.039016177,-0.015463075,0.999118927,3.080181788
0.012468492,-0.002959993,0.999917884,-0.0386772,-0.015842772,0.999126159,3.022655124
0.012465203,-0.002621182,0.999918871,-0.038765249,-0.015673687,0.999125413,3.029754124
0.012509231,-0.002391909,0.999918896,-0.03805858,-0.015243141,0.999159242,2.990078297
0.012667959,-0.001857491,0.999918033,-0.038288202,-0.01492905,0.999155212,3.01476902
0.012391871,-0.001832104,0.999921539,-0.038942408,-0.014781358,0.999132124,3.034064356
0.012597203,-0.001639292,0.999919308,-0.039176442,-0.01541356,0.999113421,3.070314688
0.012722687,-0.001775112,0.999917488,-0.038911125,-0.015544522,0.99912176,3.062490502
0.013192093,-0.001684115,0.999911562,-0.038446943,-0.015414525,0.999141744,3.062182895
0.01338182,-0.002137255,0.999908175,-0.037618565,-0.015359044,0.999174131,3.019349755
0.013137777,-0.002682768,0.999910097,-0.037552756,-0.015302834,0.999177469,2.993644975
0.013859743,-0.001962964,0.999902022,-0.038304525,-0.015103657,0.999151962,3.082837541
0.013533388,-0.001940693,0.999906536,-0.039128906,-0.014992704,0.999121688,3.109324742
0.013926607,-0.001767356,0.999901458,-0.039088598,-0.015202101,0.999120102,3.134273438
0.013875815,-0.002217294,0.999901268,-0.038677641,-0.015599584,0.999129968,3.107876269
0.014322962,-0.002054756,0.99989531,-0.037743319,-0.015703936,0.999164065,3.08463818
0.014858788,-0.001330543,0.999888717,-0.037722419,-0.014737448,0.999179577,3.109717174
0.014066221,-0.002027678,0.99989901,-0.038280171,-0.015303747,0.999149851,3.094857549
0.014354401,-0.001476078,0.999895881,-0.039075904,-0.015603884,0.999114404,3.167260348
0.013771403,-0.002194322,0.999902762,-0.040059893,-0.014845231,0.999086995,3.169083009
0.013857056,-0.001374926,0.999903041,-0.038443448,-0.014552114,0.999154811,3.090918312
0.013737152,-0.001108749,0.999905026,-0.03902346,-0.014964628,0.999126233,3.126172717
0.013899068,-0.000806653,0.999903078,-0.039015643,-0.015208832,0.999122851,3.14279361
0.013714964,-0.000860414,0.999905575,-0.038974586,-0.015179885,0.999124893,3.129098011
0.013393932,-0.001428671,0.999909277,-0.038403987,-0.01548136,0.999142363,3.075765612
0.013402847,-0.001633362,0.999908844,-0.037751833,-0.015371355,0.999168915,3.03545322
